,Year,Month,Day,avgtempC,windspeedKmph,humidity,visibilityKm,pressureInches,cloudcover,HeatIndexC,weatherDesc,totalprecipMM
2808,2016,3,9,27,9,46,10,30,16,27,12,0
2809,2016,3,10,27,10,42,10,30,67,27,7,0
2810,2016,3,11,29,7,37,10,30,8,29,12,0
2811,2016,3,12,29,10,39,10,30,7,29,12,0
2812,2016,3,13,29,9,48,10,30,18,29,12,0
2813,2016,3,14,29,9,47,10,30,34,30,1,0.7
2814,2016,3,15,28,9,52,10,30,28,29,6,3
2815,2016,3,16,29,7,52,10,30,29,30,12,1.1
2816,2016,3,17,30,7,46,10,30,26,31,1,0.6
2817,2016,3,18,30,9,43,10,30,13,30,12,0
2818,2016,3,19,30,8,37,10,30,8,30,12,0
2819,2016,3,20,31,10,30,10,30,4,30,12,0
2820,2016,3,21,31,8,31,10,30,5,30,12,0
2821,2016,3,22,30,9,40,10,30,10,30,12,0
2822,2016,3,23,30,9,46,10,30,20,30,1,0
2823,2016,3,24,30,11,41,10,30,12,30,12,0
2824,2016,3,25,29,11,34,10,30,2,29,12,0
2825,2016,3,26,29,11,35,10,30,0,28,12,0
2826,2016,3,27,29,10,31,10,30,0,29,12,0
2827,2016,3,28,28,11,41,10,30,0,28,12,0
2828,2016,3,29,28,12,50,10,30,7,27,12,0
2829,2016,3,30,28,11,46,10,30,5,28,12,0
2830,2016,3,31,29,8,43,10,30,8,29,12,0
2831,2016,4,1,29,10,41,10,30,8,29,12,0
2832,2016,4,2,29,10,35,10,30,5,29,12,0
2833,2016,4,3,30,9,38,10,30,7,30,12,0
2834,2016,4,4,30,12,33,10,30,3,29,12,0
2835,2016,4,5,30,9,31,10,30,1,30,12,0
2836,2016,4,6,30,7,40,10,30,8,30,12,0
2837,2016,4,7,31,9,41,10,30,10,31,12,0.8
2838,2016,4,8,30,11,49,10,30,17,30,12,0.5
2839,2016,4,9,29,9,51,10,30,27,30,1,0.9
2840,2016,4,10,29,7,50,10,30,30,30,1,0
2841,2016,4,11,31,10,44,10,30,13,31,12,0
2842,2016,4,12,32,9,40,10,30,5,32,12,0.1
2843,2016,4,13,29,9,44,10,30,28,30,12,0.4
2844,2016,4,14,28,9,47,10,30,48,30,3,0.86
2845,2016,4,15,28,8,48,10,30,50,30,3,0.71
2846,2016,4,16,28,8,47,10,30,60,30,3,0.07
2847,2016,4,17,29,8,45,10,30,48,30,3,0.37
2848,2016,4,18,29,7,45,10,30,57,30,3,0.65
2849,2016,4,19,29,7,47,10,30,50,30,3,0.97
2850,2016,4,20,28,8,49,10,30,52,30,3,0.95
2851,2016,4,21,32,9,44,10,30,6,32,12,0
2852,2016,4,22,31,9,43,10,30,8,32,12,0
2853,2016,4,23,32,8,35,10,30,6,32,12,0
2854,2016,4,24,33,8,34,10,30,4,33,12,0
2855,2016,4,25,32,10,34,10,30,8,32,12,0.2
2856,2016,4,26,31,9,39,10,30,13,31,12,0
2857,2016,4,27,30,13,38,10,30,0,30,12,0
2858,2016,4,28,31,10,38,10,30,3,30,12,0
2859,2016,4,29,31,11,38,10,30,2,31,12,0
2860,2016,4,30,31,9,36,10,30,4,31,12,0
2861,2016,5,1,32,9,34,10,30,3,32,12,0
2862,2016,5,2,31,9,40,10,30,9,31,12,0
2863,2016,5,3,31,9,40,10,30,11,31,12,0
2864,2016,5,4,30,8,42,10,30,26,31,12,2.3
2865,2016,5,5,30,6,47,10,30,29,31,1,1.6
2866,2016,5,6,29,7,53,10,30,21,30,12,4.4
2867,2016,5,7,29,9,54,10,30,22,30,12,5.8
2868,2016,5,8,29,7,55,10,30,26,31,12,7.3
2869,2016,5,9,30,9,50,10,30,19,30,1,0.1
2870,2016,5,10,29,9,51,10,30,24,30,12,1.7
2871,2016,5,11,29,7,54,10,30,36,30,6,1.2
2872,2016,5,12,29,7,58,10,30,37,30,6,1.5
2873,2016,5,13,30,5,51,10,30,28,31,12,0
2874,2016,5,14,29,8,55,10,30,22,31,12,5.1
2875,2016,5,15,30,8,49,10,30,11,30,12,1.6
2876,2016,5,16,28,6,57,10,30,31,29,12,2
2877,2016,5,17,27,8,59,9,30,62,28,2,2.7
2878,2016,5,18,26,15,71,7,30,32,27,13,32.97
2879,2016,5,19,27,10,61,9,30,56,29,1,7.36
2880,2016,5,20,27,10,62,10,30,51,29,1,3.48
2881,2016,5,21,27,11,63,10,30,63,29,3,4.69
2882,2016,5,22,28,15,59,10,30,14,29,12,1.2
2883,2016,5,23,28,17,60,10,30,8,29,12,1.9
2884,2016,5,24,28,15,59,10,30,10,29,12,2.6
2885,2016,5,25,27,16,62,10,30,19,29,12,4.8
2886,2016,5,26,28,14,60,10,30,14,29,12,0
2887,2016,5,27,26,12,69,10,30,14,28,12,0
2888,2016,5,28,23,9,83,9,30,19,26,3,5.66
2889,2016,5,29,27,10,63,10,30,35,28,1,2.9
2890,2016,5,30,25,11,71,9,30,22,27,3,5.98
2891,2016,5,31,27,10,65,9,30,30,29,12,0.22
2892,2016,6,1,26,11,68,9,30,49,28,1,6.71
2893,2016,6,2,26,11,72,10,30,39,28,1,1.6
2894,2016,6,3,27,11,67,9,30,25,29,12,11.8
2895,2016,6,4,25,12,75,9,30,31,28,12,14
2896,2016,6,5,25,12,76,10,30,54,27,1,9.4
2897,2016,6,6,25,14,74,8,30,44,27,12,23.3
2898,2016,6,7,25,12,75,8,30,38,27,1,24.6
2899,2016,6,8,25,13,80,7,30,53,27,3,28.4
2900,2016,6,9,25,16,77,10,30,51,27,3,4.9
2901,2016,6,10,25,22,74,10,30,82,26,6,0.7
2902,2016,6,11,25,18,73,9,30,53,27,1,15.97
2903,2016,6,12,25,18,70,10,30,23,26,3,1.2
2904,2016,6,13,24,21,71,10,30,28,26,3,4.7
2905,2016,6,14,24,19,71,9,30,30,26,1,4.1
2906,2016,6,15,25,24,66,10,30,23,25,12,0
2907,2016,6,16,25,18,70,10,30,60,26,3,0.73
2908,2016,6,17,24,15,71,9,30,28,26,12,8.32
2909,2016,6,18,24,16,77,8,30,56,25,4,15.3
2910,2016,6,19,24,15,75,9,30,52,25,1,12.5
2911,2016,6,20,23,12,80,8,30,65,25,7,18.7
2912,2016,6,21,23,17,78,9,30,71,24,2,3.7
2913,2016,6,22,23,16,78,8,30,63,25,1,17.9
2914,2016,6,23,22,23,79,8,30,63,23,1,2.4
2915,2016,6,24,23,20,76,8,30,55,24,1,20.3
2916,2016,6,25,22,21,79,9,30,71,24,2,4.7
2917,2016,6,26,23,18,74,10,30,56,24,1,8.9
2918,2016,6,27,22,19,82,8,30,89,23,6,3.3
2919,2016,6,28,22,23,81,8,30,85,24,6,8.9
2920,2016,6,29,21,22,87,8,30,92,22,9,15.4
2921,2016,6,30,23,25,78,9,30,63,24,6,6.9
2922,2016,7,1,23,26,74,10,30,52,24,1,0.4
2923,2016,7,2,23,27,72,10,30,46,25,1,0.1
2924,2016,7,3,24,24,71,10,30,41,25,1,0.2
2925,2016,7,4,24,21,76,10,30,50,26,6,3.8
2926,2016,7,5,24,20,75,9,30,51,26,1,6.2
2927,2016,7,6,23,19,77,10,30,61,25,6,0.8
2928,2016,7,7,24,21,76,10,30,53,25,2,5.5
2929,2016,7,8,24,25,71,10,30,49,26,12,0.6
2930,2016,7,9,24,28,70,10,30,54,26,1,0.3
2931,2016,7,10,24,30,66,10,30,46,26,1,0
2932,2016,7,11,24,30,66,10,30,46,25,1,0.1
2933,2016,7,12,23,26,69,10,30,54,25,1,0.5
2934,2016,7,13,24,24,65,10,30,42,26,1,0.1
2935,2016,7,14,25,15,67,9,30,28,26,12,12.4
2936,2016,7,15,25,9,72,8,30,34,27,1,24.1
2937,2016,7,16,25,10,74,9,30,39,26,1,14.5
2938,2016,7,17,24,11,78,9,30,53,26,6,6
2939,2016,7,18,24,18,75,9,30,65,25,3,3.01
2940,2016,7,19,23,21,75,9,30,64,25,3,1.15
2941,2016,7,20,23,21,74,9,30,69,25,3,1.17
2942,2016,7,21,24,20,74,10,30,65,25,3,0.73
2943,2016,7,22,24,19,73,10,30,67,25,3,2.01
2944,2016,7,23,24,19,74,9,30,65,25,3,2.07
2945,2016,7,24,24,19,73,9,30,58,25,3,1.16
2946,2016,7,25,24,19,73,9,30,63,25,3,0.79
2947,2016,7,26,24,18,72,10,30,57,25,3,0.67
2948,2016,7,27,24,18,73,10,30,63,25,3,1.14
2949,2016,7,28,24,9,80,6,30,55,26,1,21.2
2950,2016,7,29,22,14,91,6,30,89,24,8,60.6
2951,2016,7,30,21,15,90,10,30,66,21,1,6.5
2952,2016,7,31,22,18,80,10,30,38,23,1,0.9
2953,2016,8,1,22,24,79,10,30,52,23,1,0.4
2954,2016,8,2,22,26,73,10,30,39,23,1,0
2955,2016,8,3,22,25,75,10,30,46,23,1,0.2
2956,2016,8,4,23,25,75,10,30,53,24,1,0.6
2957,2016,8,5,23,23,74,10,30,57,24,1,2.5
2958,2016,8,6,23,23,73,10,30,39,24,1,0
2959,2016,8,7,23,21,73,10,30,30,24,1,0.5
2960,2016,8,8,24,18,73,10,30,37,25,1,0.1
2961,2016,8,9,24,18,73,10,30,34,25,3,3.1
2962,2016,8,10,24,19,72,10,30,27,25,1,0.6
2963,2016,8,11,24,16,71,10,30,22,25,12,1.4
2964,2016,8,12,24,16,74,8,30,36,25,1,13.8
2965,2016,8,13,23,16,77,10,30,56,25,1,0.5
2966,2016,8,14,23,18,77,10,30,50,24,1,1.5
2967,2016,8,15,23,21,77,10,30,47,24,1,2
2968,2016,8,16,23,22,76,10,30,59,24,1,0.5
2969,2016,8,17,23,20,73,10,30,56,24,1,0.1
2970,2016,8,18,24,17,73,10,30,43,24,1,1
2971,2016,8,19,24,15,74,10,30,41,25,2,3.8
2972,2016,8,20,25,11,69,8,30,40,26,12,0.1
2973,2016,8,21,25,11,68,9,30,29,27,12,0.2
2974,2016,8,22,24,13,72,10,30,30,26,1,0.6
2975,2016,8,23,24,14,74,8,30,33,25,4,9.4
2976,2016,8,24,24,14,75,9,30,34,25,1,7.8
2977,2016,8,25,24,13,76,10,30,47,25,1,1.5
2978,2016,8,26,24,14,74,8,30,52,26,1,7.4
2979,2016,8,27,24,14,78,9,30,71,26,2,11.2
2980,2016,8,28,24,14,76,10,30,47,25,1,6.5
2981,2016,8,29,24,13,79,8,30,51,25,4,13
2982,2016,8,30,23,12,83,7,30,64,25,2,16.6
2983,2016,8,31,24,12,80,8,30,76,26,6,13.32
2984,2016,9,1,23,13,85,7,30,63,24,6,4.39
2985,2016,9,2,23,15,82,8,30,48,24,1,1.1
2986,2016,9,3,23,14,80,10,30,51,24,1,3.5
2987,2016,9,4,23,13,78,8,30,44,24,1,0.2
2988,2016,9,5,23,14,78,9,30,38,23,1,1.2
2989,2016,9,6,23,14,78,9,30,38,24,3,3.4
2990,2016,9,7,22,14,75,9,30,35,23,1,0.3
2991,2016,9,8,23,11,70,9,30,24,24,12,0
2992,2016,9,9,24,10,69,9,30,27,26,12,0.3
2993,2016,9,10,24,12,74,9,30,30,25,3,4.5
2994,2016,9,11,22,13,82,7,30,58,23,1,0.7
2995,2016,9,12,23,11,80,8,30,70,24,6,6.2
2996,2016,9,13,22,14,82,9,30,58,23,16,3.6
2997,2016,9,14,23,15,82,6,30,65,24,4,21.6
2998,2016,9,15,23,15,81,9,30,56,24,3,8.9
2999,2016,9,16,23,18,81,10,30,54,24,1,7.8
3000,2016,9,17,23,16,78,10,30,52,24,1,0.2
3001,2016,9,18,23,16,77,10,30,43,24,1,3.4
3002,2016,9,19,23,15,78,10,30,38,24,3,3.7
3003,2016,9,20,23,15,80,10,30,49,24,3,2.9
3004,2016,9,21,22,18,84,8,30,70,23,6,4
3005,2016,9,22,22,18,84,8,30,62,23,3,4.2
3006,2016,9,23,21,17,84,10,30,70,22,7,0.5
3007,2016,9,24,22,20,80,10,30,71,23,7,0.9
3008,2016,9,25,22,17,84,10,30,65,23,6,4.3
3009,2016,9,26,23,12,84,6,30,68,25,6,15.5
3010,2016,9,27,23,11,84,8,30,65,25,6,21.6
3011,2016,9,28,23,10,85,7,30,65,25,6,30.8
3012,2016,9,29,24,10,86,9,30,77,26,6,9.7
3013,2016,9,30,23,11,81,10,30,53,24,3,1.8
3014,2016,10,1,23,11,79,8,30,43,23,12,0
3015,2016,10,2,23,8,76,8,30,36,24,12,0.3
3016,2016,10,3,25,5,75,8,30,41,26,3,1.9
3017,2016,10,4,24,9,75,10,30,40,26,3,2.4
3018,2016,10,5,23,10,74,10,30,29,25,12,0.4
3019,2016,10,6,23,9,74,8,30,47,25,12,0.7
3020,2016,10,7,23,9,75,8,30,27,24,12,1
3021,2016,10,8,23,11,77,8,30,40,24,12,2
3022,2016,10,9,23,13,83,9,30,54,24,12,16.4
3023,2016,10,10,22,13,83,9,30,54,24,1,2.2
3024,2016,10,11,23,10,83,5,30,68,25,1,29.4
3025,2016,10,12,23,5,84,7,30,56,25,3,27.8
3026,2016,10,13,23,6,80,9,30,38,25,4,14.4
3027,2016,10,14,23,9,71,9,30,19,24,12,0.3
3028,2016,10,15,23,9,63,10,30,8,23,12,0
3029,2016,10,16,23,9,63,10,30,7,23,12,0
3030,2016,10,17,23,8,63,10,30,10,24,12,0
3031,2016,10,18,23,8,63,10,30,11,24,12,0
3032,2016,10,19,23,7,63,10,30,11,24,12,0
3033,2016,10,20,23,6,64,10,30,13,24,12,0
3034,2016,10,21,23,7,64,10,30,14,24,12,0
3035,2016,10,22,23,6,59,10,30,8,23,12,0
3036,2016,10,23,22,6,57,10,30,7,23,12,0
3037,2016,10,24,22,8,63,10,30,16,23,12,0
3038,2016,10,25,23,6,61,10,30,10,24,12,0
3039,2016,10,26,23,8,59,10,30,11,24,12,0
3040,2016,10,27,23,9,60,10,30,13,24,12,0
3041,2016,10,28,23,9,55,10,30,18,24,12,0
3042,2016,10,29,23,8,63,10,30,10,24,12,0.6
3043,2016,10,30,23,9,77,8,30,32,24,12,2.4
3044,2016,10,31,23,11,80,9,30,48,24,1,2.6
3045,2016,11,1,23,11,80,8,30,57,24,6,2.7
3046,2016,11,2,23,11,78,8,30,27,24,1,1.41
3047,2016,11,3,23,11,76,8,30,26,24,12,0.5
3048,2016,11,4,24,7,69,10,30,22,25,3,0.6
3049,2016,11,5,23,9,63,10,30,12,24,12,0
3050,2016,11,6,23,8,58,10,30,10,24,12,0
3051,2016,11,7,22,7,59,10,30,8,23,12,0
3052,2016,11,8,22,10,62,9,30,13,22,12,0
3053,2016,11,9,21,9,58,10,30,5,22,12,0
3054,2016,11,10,21,9,56,10,30,5,22,12,0
3055,2016,11,11,22,8,62,10,30,17,22,12,0
3056,2016,11,12,22,9,65,10,30,15,23,12,0
3057,2016,11,13,23,10,77,9,30,29,24,12,0.7
3058,2016,11,14,23,11,81,9,30,56,24,1,0.6
3059,2016,11,15,23,12,74,9,30,31,24,12,0
3060,2016,11,16,22,13,76,8,30,36,23,12,0.7
3061,2016,11,17,22,13,80,8,30,54,23,1,0.55
3062,2016,11,18,22,12,72,9,30,25,22,12,0
3063,2016,11,19,22,10,66,8,30,10,22,12,0
3064,2016,11,20,22,9,66,9,30,17,22,12,0
3065,2016,11,21,22,11,61,10,30,20,22,12,0
3066,2016,11,22,21,10,52,10,30,22,21,12,0
3067,2016,11,23,22,10,54,10,30,1,22,12,0
3068,2016,11,24,21,10,56,10,30,1,22,12,0
3069,2016,11,25,21,12,53,10,30,1,21,12,0
3070,2016,11,26,22,9,56,10,30,0,22,12,0
3071,2016,11,27,22,9,52,10,30,0,22,12,0
3072,2016,11,28,23,9,41,10,30,0,23,12,0
3073,2016,11,29,23,8,45,10,30,6,22,12,0
3074,2016,11,30,21,10,53,10,30,39,21,1,0
3075,2016,12,1,20,12,66,9,30,74,20,7,6
3076,2016,12,2,21,15,84,7,30,63,22,1,3.2
3077,2016,12,3,22,15,84,9,30,68,23,3,1.83
3078,2016,12,4,22,13,77,10,30,40,23,12,0.4
3079,2016,12,5,22,10,75,9,30,54,23,1,0.2
3080,2016,12,6,22,12,70,9,30,25,22,12,0
3081,2016,12,7,21,11,70,10,30,15,21,12,0
3082,2016,12,8,21,7,72,8,30,32,23,1,0.3
3083,2016,12,9,22,9,49,10,30,3,22,12,0
3084,2016,12,10,21,11,37,10,30,1,21,12,0
3085,2016,12,11,21,10,42,10,30,17,21,12,0
3086,2016,12,12,21,19,58,8,30,43,21,12,24
3087,2016,12,13,19,17,96,6,30,97,19,8,55.31
3088,2016,12,14,21,14,86,8,30,69,21,1,0.4
3089,2016,12,15,21,12,77,8,30,29,22,12,0
3090,2016,12,16,21,12,84,8,30,59,21,6,1.5
3091,2016,12,17,21,10,76,8,30,30,22,12,0
3092,2016,12,18,21,10,70,8,30,8,22,12,0
3093,2016,12,19,22,11,65,10,30,2,22,12,0
3094,2016,12,20,21,11,73,8,30,16,22,12,0
3095,2016,12,21,22,8,72,8,30,19,22,12,0
3096,2016,12,22,23,9,53,10,30,1,23,12,0
3097,2016,12,23,22,8,41,10,30,0,22,12,0
3098,2016,12,24,22,8,45,10,30,0,22,12,0
3099,2016,12,25,22,7,57,10,30,0,22,12,0
3100,2016,12,26,22,9,52,10,30,0,22,12,0
3101,2016,12,27,21,12,50,10,30,0,21,12,0
3102,2016,12,28,21,11,63,10,30,4,21,12,0
3103,2016,12,29,21,10,61,8,30,6,21,12,0
3104,2016,12,30,20,10,64,9,30,7,20,12,0
3105,2016,12,31,20,10,62,8,30,8,20,12,0
3106,2017,1,1,21,10,66,10,30,6,21,12,0
3107,2017,1,2,21,9,66,8,30,36,21,12,0
3108,2017,1,3,21,10,53,10,30,5,22,12,0
3109,2017,1,4,22,8,53,10,30,4,22,12,0
3110,2017,1,5,21,10,59,9,30,6,22,12,0
3111,2017,1,6,22,8,55,9,30,5,22,12,0
3112,2017,1,7,22,8,59,10,30,6,22,12,0
3113,2017,1,8,21,9,61,10,30,7,21,12,0
3114,2017,1,9,22,8,55,10,30,7,21,12,0
3115,2017,1,10,22,5,53,10,30,15,22,12,0
3116,2017,1,11,22,8,59,10,30,23,23,12,0
3117,2017,1,12,22,8,62,10,30,18,22,12,0.3
3118,2017,1,13,20,10,73,9,30,34,21,1,0.4
3119,2017,1,14,20,13,67,10,30,22,20,12,0
3120,2017,1,15,20,13,62,10,30,9,20,12,0
3121,2017,1,16,20,11,57,9,30,18,21,12,0
3122,2017,1,17,21,11,52,10,30,0,21,12,0
3123,2017,1,18,20,14,56,10,30,1,20,12,0
3124,2017,1,19,19,15,69,9,31,39,20,12,0
3125,2017,1,20,21,13,67,9,30,16,21,12,0
3126,2017,1,21,22,15,69,10,30,33,23,1,1.4
3127,2017,1,22,22,14,54,10,31,18,23,12,0
3128,2017,1,23,22,14,50,10,31,6,21,12,0
3129,2017,1,24,22,15,54,10,30,5,22,12,0
3130,2017,1,25,22,14,54,10,30,11,22,12,0
3131,2017,1,26,21,12,75,10,30,26,21,1,0
3132,2017,1,27,22,13,77,8,30,64,23,6,5.2
3133,2017,1,28,23,14,73,9,30,45,24,3,0.7
3134,2017,1,29,24,12,69,10,30,33,24,12,0.2
3135,2017,1,30,24,10,56,10,30,5,24,12,0
3136,2017,1,31,24,9,54,9,30,5,24,12,0
3137,2017,2,1,23,10,47,10,30,0,23,12,0
3138,2017,2,2,22,12,48,10,30,0,22,12,0
3139,2017,2,3,22,11,49,10,30,1,22,12,0
3140,2017,2,4,22,12,54,10,30,1,21,12,0
3141,2017,2,5,23,9,49,10,30,0,22,12,0
3142,2017,2,6,24,8,47,10,30,1,24,12,0
3143,2017,2,7,25,9,35,10,30,0,24,12,0
3144,2017,2,8,24,11,40,10,30,0,23,12,0
3145,2017,2,9,24,10,36,10,30,0,23,12,0
3146,2017,2,10,24,10,40,10,30,0,23,12,0
3147,2017,2,11,23,10,44,10,30,0,23,12,0
3148,2017,2,12,21,13,55,9,30,4,21,12,0
3149,2017,2,13,21,16,62,10,31,12,21,12,0
3150,2017,2,14,22,18,69,10,31,26,22,1,0.1
3151,2017,2,15,23,14,52,10,31,7,23,12,0
3152,2017,2,16,22,15,45,10,31,1,21,12,0
3153,2017,2,17,22,15,46,10,30,1,21,12,0
3154,2017,2,18,23,14,43,10,30,1,22,12,0
3155,2017,2,19,25,9,39,10,30,0,25,12,0
3156,2017,2,20,26,7,32,10,30,2,26,12,0
3157,2017,2,21,27,8,36,10,30,2,26,12,0
3158,2017,2,22,28,8,30,10,30,1,27,12,0
3159,2017,2,23,26,13,36,10,30,0,26,12,0
3160,2017,2,24,26,13,36,10,30,0,26,12,0
3161,2017,2,25,26,12,39,10,30,1,26,12,0
3162,2017,2,26,26,11,45,10,30,2,25,12,0
3163,2017,2,27,24,15,46,10,30,8,23,12,0
3164,2017,2,28,24,13,35,10,30,1,23,12,0
3165,2017,3,1,24,15,31,10,30,0,24,12,0
3166,2017,3,2,24,12,33,10,30,1,24,12,0
3167,2017,3,3,25,12,50,10,30,9,25,12,0
3168,2017,3,4,25,9,63,10,30,24,26,12,1.2
3169,2017,3,5,27,6,55,10,30,32,27,1,0
3170,2017,3,6,26,8,57,9,30,29,28,4,10.5
3171,2017,3,7,26,6,63,9,30,24,27,3,11.2
3172,2017,3,8,27,6,58,9,30,19,28,3,1.9
3173,2017,3,9,27,8,59,10,30,23,28,12,0.8
3174,2017,3,10,26,8,58,10,30,25,27,1,1.4
3175,2017,3,11,27,7,47,10,30,13,27,12,0.1
3176,2017,3,12,29,5,36,10,30,4,29,12,0
3177,2017,3,13,27,8,51,9,30,12,28,12,6.9
3178,2017,3,14,25,10,68,9,30,18,27,3,4.5
3179,2017,3,15,24,13,69,9,30,27,26,3,5
3180,2017,3,16,25,8,58,10,30,25,25,12,0.6
3181,2017,3,17,27,6,53,10,30,22,28,12,0.5
3182,2017,3,18,28,8,48,10,30,9,28,12,0
3183,2017,3,19,28,10,47,10,30,6,28,12,0.3
3184,2017,3,20,26,8,55,10,30,21,27,12,1.3
3185,2017,3,21,26,8,57,10,30,31,27,3,4.2
3186,2017,3,22,26,9,54,10,30,22,27,12,1
3187,2017,3,23,27,11,44,10,30,2,27,12,0
3188,2017,3,24,27,12,39,10,30,0,27,12,0
3189,2017,3,25,28,12,31,10,30,0,27,12,0
3190,2017,3,26,28,13,34,10,30,2,28,12,0
3191,2017,3,27,28,14,32,10,30,2,27,12,0
3192,2017,3,28,28,11,33,10,30,3,27,12,0
3193,2017,3,29,28,12,39,10,30,3,28,12,0
3194,2017,3,30,28,11,35,10,30,1,28,12,0
3195,2017,3,31,28,14,36,10,30,1,28,12,0
3196,2017,4,1,29,9,35,10,30,2,29,12,0
3197,2017,4,2,29,9,38,10,30,6,29,12,0
3198,2017,4,3,30,7,37,10,30,4,29,12,0
3199,2017,4,4,30,9,40,10,30,7,29,12,0
3200,2017,4,5,30,7,43,10,30,15,30,12,0.1
3201,2017,4,6,30,7,45,10,30,16,30,12,0.7
3202,2017,4,7,29,8,44,10,30,21,30,12,0.7
3203,2017,4,8,29,10,39,10,30,10,29,12,0
3204,2017,4,9,29,10,40,10,30,9,29,12,0
3205,2017,4,10,29,6,43,10,30,12,30,12,0.8
3206,2017,4,11,29,8,45,10,30,15,29,12,1.2
3207,2017,4,12,30,12,39,10,30,4,29,12,0
3208,2017,4,13,30,11,36,10,30,1,29,12,0
3209,2017,4,14,30,11,36,10,30,1,29,12,0
3210,2017,4,15,30,10,38,10,30,2,30,12,0
3211,2017,4,16,29,10,51,10,30,8,29,12,0.3
3212,2017,4,17,29,11,52,10,30,8,29,12,0.6
3213,2017,4,18,30,8,48,10,30,5,30,12,0.1
3214,2017,4,19,29,9,51,10,30,9,30,12,0.1
3215,2017,4,20,28,10,60,10,30,18,29,12,2.5
3216,2017,4,21,27,12,63,10,30,30,28,3,3.4
3217,2017,4,22,28,10,57,10,30,15,29,12,1.7
3218,2017,4,23,29,10,49,10,30,8,29,12,0
3219,2017,4,24,30,10,44,10,30,5,30,12,0
3220,2017,4,25,29,9,46,10,30,9,30,12,0.2
3221,2017,4,26,30,6,42,10,30,16,30,12,0.8
3222,2017,4,27,30,8,42,10,30,11,30,12,0
3223,2017,4,28,30,5,44,10,30,18,30,12,0.9
3224,2017,4,29,30,4,41,10,30,13,31,12,0.8
3225,2017,4,30,30,5,42,10,30,17,30,12,4
3226,2017,5,1,29,6,44,10,30,16,29,12,3.1
3227,2017,5,2,28,7,49,10,30,37,28,1,0.5
3228,2017,5,3,28,8,49,10,30,25,29,1,2.9
3229,2017,5,4,30,7,44,10,30,12,30,12,0
3230,2017,5,5,30,8,42,10,30,8,31,12,0
3231,2017,5,6,31,8,44,10,30,8,31,12,3.4
3232,2017,5,7,30,8,49,10,30,20,31,12,7.4
3233,2017,5,8,27,9,53,10,30,44,28,1,5
3234,2017,5,9,28,7,57,9,30,30,29,12,6.7
3235,2017,5,10,28,7,59,9,30,26,30,4,9.7
3236,2017,5,11,28,6,58,9,30,26,30,3,3.2
3237,2017,5,12,28,8,57,10,30,31,30,12,0.7
3238,2017,5,13,30,6,52,10,30,22,31,12,1
3239,2017,5,14,29,8,54,9,30,20,30,12,7
3240,2017,5,15,28,10,58,10,30,25,30,12,9.5
3241,2017,5,16,29,10,56,10,30,9,31,12,1.2
3242,2017,5,17,28,12,63,9,30,29,30,12,14.6
3243,2017,5,18,27,15,67,9,30,32,29,12,43.7
3244,2017,5,19,27,12,62,8,30,21,29,3,22.5
3245,2017,5,20,27,11,66,9,30,31,29,12,10.3
3246,2017,5,21,27,11,65,9,30,37,29,12,18.2
3247,2017,5,22,27,10,67,9,30,39,29,12,86.8
3248,2017,5,23,28,9,63,10,30,25,30,12,0.3
3249,2017,5,24,28,11,63,10,30,27,30,12,6.4
3250,2017,5,25,28,13,63,10,30,18,30,12,1.8
3251,2017,5,26,27,14,70,8,30,28,29,4,22.3
3252,2017,5,27,24,13,84,9,30,45,27,1,14.8
3253,2017,5,28,26,17,73,10,30,28,28,12,0.8
3254,2017,5,29,26,17,68,10,30,21,28,12,0
3255,2017,5,30,26,20,66,10,30,16,27,12,0.2
3256,2017,5,31,25,16,67,10,30,16,26,12,0.4
3257,2017,6,1,26,11,68,10,30,23,28,3,2.9
3258,2017,6,2,26,13,70,8,30,26,28,12,22.2
3259,2017,6,3,26,16,75,8,30,41,28,1,23.6
3260,2017,6,4,26,14,71,10,30,19,28,12,4
3261,2017,6,5,26,14,72,10,30,31,28,12,9.9
3262,2017,6,6,25,13,79,8,30,54,27,1,26.5
3263,2017,6,7,23,16,79,8,30,70,24,6,9.2
3264,2017,6,8,23,18,78,9,30,63,24,6,4.1
3265,2017,6,9,23,19,80,9,30,55,25,4,9.3
3266,2017,6,10,23,22,81,9,30,77,24,6,3.3
3267,2017,6,11,22,23,83,8,30,87,23,2,5.7
3268,2017,6,12,23,20,81,8,30,76,25,6,4
3269,2017,6,13,24,17,78,10,30,51,26,3,1
3270,2017,6,14,25,15,75,8,30,38,27,1,20.8
3271,2017,6,15,25,14,76,10,30,37,26,3,4.1
3272,2017,6,16,24,16,76,10,30,43,27,1,6.3
3273,2017,6,17,24,15,74,10,30,40,25,1,1.9
3274,2017,6,18,25,13,73,9,30,31,26,12,11.1
3275,2017,6,19,24,14,74,9,30,47,26,1,8.6
3276,2017,6,20,24,14,74,9,30,38,25,12,12.8
3277,2017,6,21,24,16,72,10,30,30,25,3,1.1
3278,2017,6,22,24,16,71,10,30,24,25,12,2.1
3279,2017,6,23,24,17,74,9,30,41,25,3,9.1
3280,2017,6,24,23,19,73,10,30,41,25,2,4.1
3281,2017,6,25,23,21,74,10,30,50,24,3,0.8
3282,2017,6,26,24,22,70,10,30,47,25,1,0.3
3283,2017,6,27,24,22,68,10,30,46,25,1,0.1
3284,2017,6,28,24,22,67,10,30,60,25,1,0.2
3285,2017,6,29,24,22,66,10,30,46,25,1,0
